Time[s], RIGHT, LEFT, BACK, FWD, SO
10.343315, 1, 1, 1, 0, 0
10.343645, 1, 1, 1, 0, 1
10.343978, 1, 1, 1, 0, 0
10.344309, 1, 1, 1, 0, 1
10.344642, 1, 1, 1, 0, 0
10.344972, 1, 1, 1, 0, 1
10.345305, 1, 1, 1, 0, 0
10.345636, 1, 1, 1, 0, 1
10.345969, 1, 1, 1, 0, 0
10.346299, 1, 1, 1, 0, 1
10.346632, 1, 1, 1, 0, 0
10.346962, 1, 1, 1, 0, 1
10.347962, 1, 1, 1, 0, 0
10.348292, 1, 1, 1, 0, 1
10.349292, 1, 1, 1, 0, 0
10.349622, 1, 1, 1, 0, 1
10.350621, 1, 1, 1, 0, 0
10.350952, 1, 1, 1, 0, 1
10.351951, 1, 1, 1, 0, 0
10.352281, 1, 1, 1, 0, 1
10.352615, 1, 1, 1, 0, 0
10.352945, 1, 1, 1, 0, 1
10.353278, 1, 1, 1, 0, 0
10.353608, 1, 1, 1, 0, 1
10.353942, 1, 1, 1, 0, 0
10.354272, 1, 1, 1, 0, 1
10.354605, 1, 1, 1, 0, 0
10.354935, 1, 1, 1, 0, 1
10.355268, 1, 1, 1, 0, 0
10.355599, 1, 1, 1, 0, 1
10.355932, 1, 1, 1, 0, 0
10.356262, 1, 1, 1, 0, 1
10.356595, 1, 1, 1, 0, 0
10.356926, 1, 1, 1, 0, 1
10.357259, 1, 1, 1, 0, 0
10.357589, 1, 1, 1, 0, 1
10.357922, 1, 1, 1, 0, 0
10.358253, 1, 1, 1, 0, 1
10.358586, 1, 1, 1, 0, 0
10.358916, 1, 1, 1, 0, 1
10.359916, 1, 1, 1, 0, 0
10.360246, 1, 1, 1, 0, 1
10.361245, 1, 1, 1, 0, 0
10.361576, 1, 1, 1, 0, 1
10.362575, 1, 1, 1, 0, 0
10.362905, 1, 1, 1, 0, 1
10.363905, 1, 1, 1, 0, 0
10.364235, 1, 1, 1, 0, 1
10.364568, 1, 1, 1, 0, 0
10.364899, 1, 1, 1, 0, 1
10.365232, 1, 1, 1, 0, 0
10.365562, 1, 1, 1, 0, 1
10.365895, 1, 1, 1, 0, 0
10.366226, 1, 1, 1, 0, 1
10.366559, 1, 1, 1, 0, 0
10.366889, 1, 1, 1, 0, 1
10.367222, 1, 1, 1, 0, 0
10.367553, 1, 1, 1, 0, 1
10.367886, 1, 1, 1, 0, 0
10.368216, 1, 1, 1, 0, 1
10.368549, 1, 1, 1, 0, 0
10.36888, 1, 1, 1, 0, 1
10.369213, 1, 1, 1, 0, 0
10.369543, 1, 1, 1, 0, 1
10.369876, 1, 1, 1, 0, 0
10.370207, 1, 1, 1, 0, 1
10.37054, 1, 1, 1, 0, 0
10.37087, 1, 1, 1, 0, 1
10.371869, 1, 1, 1, 0, 0
10.3722, 1, 1, 1, 0, 1
10.373199, 1, 1, 1, 0, 0
10.37353, 1, 1, 1, 0, 1
10.374529, 1, 1, 1, 0, 0
10.374859, 1, 1, 1, 0, 1
10.375859, 1, 1, 1, 0, 0
10.376189, 1, 1, 1, 0, 1
10.376522, 1, 1, 1, 0, 0
10.376853, 1, 1, 1, 0, 1
10.377186, 1, 1, 1, 0, 0
10.377516, 1, 1, 1, 0, 1
10.377849, 1, 1, 1, 0, 0
10.37818, 1, 1, 1, 0, 1
10.378513, 1, 1, 1, 0, 0
10.378843, 1, 1, 1, 0, 1
10.379176, 1, 1, 1, 0, 0
10.379507, 1, 1, 1, 0, 1
10.37984, 1, 1, 1, 0, 0
10.38017, 1, 1, 1, 0, 1
10.380503, 1, 1, 1, 0, 0
10.380834, 1, 1, 1, 0, 1
10.381167, 1, 1, 1, 0, 0
10.381497, 1, 1, 1, 0, 1
10.38183, 1, 1, 1, 0, 0
10.382161, 1, 1, 1, 0, 1
10.382494, 1, 1, 1, 0, 0
10.382824, 1, 1, 1, 0, 1
10.383823, 1, 1, 1, 0, 0
10.384154, 1, 1, 1, 0, 1
10.385153, 1, 1, 1, 0, 0
10.385484, 1, 1, 1, 0, 1
10.386483, 1, 1, 1, 0, 0
10.386813, 1, 1, 1, 0, 1
10.387813, 1, 1, 1, 0, 0
10.388143, 1, 1, 1, 0, 1
10.388476, 1, 1, 1, 0, 0
10.388807, 1, 1, 1, 0, 1
10.38914, 1, 1, 1, 0, 0
10.38947, 1, 1, 1, 0, 1
10.389803, 1, 1, 1, 0, 0
10.390134, 1, 1, 1, 0, 1
10.390467, 1, 1, 1, 0, 0
10.390797, 1, 1, 1, 0, 1
10.39113, 1, 1, 1, 0, 0
10.391461, 1, 1, 1, 0, 1
10.391794, 1, 1, 1, 0, 0
10.392124, 1, 1, 1, 0, 1
10.392457, 1, 1, 1, 0, 0
10.392788, 1, 1, 1, 0, 1
10.393121, 1, 1, 1, 0, 0
10.393451, 1, 1, 1, 0, 1
10.393784, 1, 1, 1, 0, 0
10.394115, 1, 1, 1, 0, 1
10.394448, 1, 1, 1, 0, 0
10.394778, 1, 1, 1, 0, 1
10.395777, 1, 1, 1, 0, 0
10.396108, 1, 1, 1, 0, 1
10.397107, 1, 1, 1, 0, 0
10.397438, 1, 1, 1, 0, 1
10.398437, 1, 1, 1, 0, 0
10.398767, 1, 1, 1, 0, 1
10.399767, 1, 1, 1, 0, 0
10.400097, 1, 1, 1, 0, 1
10.40043, 1, 1, 1, 0, 0
10.400761, 1, 1, 1, 0, 1
10.401094, 1, 1, 1, 0, 0
10.401424, 1, 1, 1, 0, 1
10.401757, 1, 1, 1, 0, 0
10.402088, 1, 1, 1, 0, 1
10.402421, 1, 1, 1, 0, 0
10.402751, 1, 1, 1, 0, 1
10.403084, 1, 1, 1, 0, 0
10.403415, 1, 1, 1, 0, 1
10.403748, 1, 1, 1, 0, 0
10.404078, 1, 1, 1, 0, 1
10.404411, 1, 1, 1, 0, 0
10.404742, 1, 1, 1, 0, 1
10.405075, 1, 1, 1, 0, 0
10.405405, 1, 1, 1, 0, 1
10.405738, 1, 1, 1, 0, 0
10.406069, 1, 1, 1, 0, 1
10.406402, 1, 1, 1, 0, 0
10.406732, 1, 1, 1, 0, 1
10.407732, 1, 1, 1, 0, 0
10.408062, 1, 1, 1, 0, 1
10.409061, 1, 1, 1, 0, 0
10.409392, 1, 1, 1, 0, 1
10.410391, 1, 1, 1, 0, 0
10.410721, 1, 1, 1, 0, 1
10.411721, 1, 1, 1, 0, 0
10.412051, 1, 1, 1, 0, 1
10.412384, 1, 1, 1, 0, 0
10.412715, 1, 1, 1, 0, 1
10.413048, 1, 1, 1, 0, 0
10.413378, 1, 1, 1, 0, 1
10.413711, 1, 1, 1, 0, 0
10.414042, 1, 1, 1, 0, 1
10.414375, 1, 1, 1, 0, 0
10.414705, 1, 1, 1, 0, 1
10.415038, 1, 1, 1, 0, 0
10.415369, 1, 1, 1, 0, 1
10.415702, 1, 1, 1, 0, 0
10.416032, 1, 1, 1, 0, 1
10.416365, 1, 1, 1, 0, 0
10.416696, 1, 1, 1, 0, 1
10.417029, 1, 1, 1, 0, 0
10.417359, 1, 1, 1, 0, 1
10.417692, 1, 1, 1, 0, 0
10.418023, 1, 1, 1, 0, 1
10.418356, 1, 1, 1, 0, 0
10.418686, 1, 1, 1, 0, 1
10.419686, 1, 1, 1, 0, 0
10.420016, 1, 1, 1, 0, 1
10.421016, 1, 1, 1, 0, 0
10.421346, 1, 1, 1, 0, 1
10.422346, 1, 1, 1, 0, 0
10.422676, 1, 1, 1, 0, 1
10.423676, 1, 1, 1, 0, 0
10.424006, 1, 1, 1, 0, 1
10.42434, 1, 1, 1, 0, 0
10.42467, 1, 1, 1, 0, 1
10.425003, 1, 1, 1, 0, 0
10.425334, 1, 1, 1, 0, 1
10.425667, 1, 1, 1, 0, 0
10.425997, 1, 1, 1, 0, 1
10.42633, 1, 1, 1, 0, 0
10.426661, 1, 1, 1, 0, 1
10.426994, 1, 1, 1, 0, 0
10.427324, 1, 1, 1, 0, 1
10.427657, 1, 1, 1, 0, 0
10.427988, 1, 1, 1, 0, 1
10.428321, 1, 1, 1, 0, 0
10.428651, 1, 1, 1, 0, 1
10.428985, 1, 1, 1, 0, 0
10.429315, 1, 1, 1, 0, 1
10.429648, 1, 1, 1, 0, 0
10.429979, 1, 1, 1, 0, 1
10.430312, 1, 1, 1, 0, 0
10.430642, 1, 1, 1, 0, 1
10.431642, 1, 1, 1, 0, 0
10.431972, 1, 1, 1, 0, 1
10.432972, 1, 1, 1, 0, 0
10.433302, 1, 1, 1, 0, 1
10.434302, 1, 1, 1, 0, 0
10.434632, 1, 1, 1, 0, 1
10.435632, 1, 1, 1, 0, 0
10.435962, 1, 1, 1, 0, 1
10.436296, 1, 1, 1, 0, 0
10.436626, 1, 1, 1, 0, 1
10.436959, 1, 1, 1, 0, 0
10.43729, 1, 1, 1, 0, 1
10.437623, 1, 1, 1, 0, 0
10.437953, 1, 1, 1, 0, 1
10.438286, 1, 1, 1, 0, 0
10.438617, 1, 1, 1, 0, 1
10.43895, 1, 1, 1, 0, 0
10.43928, 1, 1, 1, 0, 1
10.439614, 1, 1, 1, 0, 0
10.439944, 1, 1, 1, 0, 1
10.440277, 1, 1, 1, 0, 0
10.440608, 1, 1, 1, 0, 1
10.440941, 1, 1, 1, 0, 0
10.441271, 1, 1, 1, 0, 1
10.441605, 1, 1, 1, 0, 0
10.441935, 1, 1, 1, 0, 1
10.442268, 1, 1, 1, 0, 0
10.442599, 1, 1, 1, 0, 1
10.443598, 1, 1, 1, 0, 0
10.443929, 1, 1, 1, 0, 1
10.444929, 1, 1, 1, 0, 0
10.445259, 1, 1, 1, 0, 1
10.446259, 1, 1, 1, 0, 0
10.446589, 1, 1, 1, 0, 1
10.447589, 1, 1, 1, 0, 0
10.44792, 1, 1, 1, 0, 1
10.448253, 1, 1, 1, 0, 0
10.448583, 1, 1, 1, 0, 1
10.448917, 1, 1, 1, 0, 0
10.449247, 1, 1, 1, 0, 1
10.44958, 1, 1, 1, 0, 0
10.449911, 1, 1, 1, 0, 1
10.450244, 1, 1, 1, 0, 0
10.450575, 1, 1, 1, 0, 1
10.450908, 1, 1, 1, 0, 0
10.451238, 1, 1, 1, 0, 1
10.451572, 1, 1, 1, 0, 0
10.451902, 1, 1, 1, 0, 1
10.452236, 1, 1, 1, 0, 0
10.452522, 1, 1, 1, 1, 0
10.452523, 1, 1, 1, 0, 0
10.452566, 1, 1, 1, 0, 1
10.452899, 1, 1, 1, 0, 0
10.45323, 1, 1, 1, 0, 1
10.453563, 1, 1, 1, 0, 0
10.453893, 1, 1, 1, 0, 1
10.454227, 1, 1, 1, 0, 0
10.454558, 1, 1, 1, 0, 1
10.455558, 1, 1, 1, 0, 0
10.455888, 1, 1, 1, 0, 1
10.456888, 1, 1, 1, 0, 0
10.457218, 1, 1, 1, 0, 1
10.458218, 1, 1, 1, 0, 0
10.458549, 1, 1, 1, 0, 1
10.45955, 1, 1, 1, 0, 0
10.45988, 1, 1, 1, 0, 1
10.460214, 1, 1, 1, 0, 0
10.460544, 1, 1, 1, 0, 1
10.460878, 1, 1, 1, 0, 0
10.461208, 1, 1, 1, 0, 1
10.461542, 1, 1, 1, 0, 0
10.461872, 1, 1, 1, 0, 1
10.462206, 1, 1, 1, 0, 0
10.462536, 1, 1, 1, 0, 1
10.46287, 1, 1, 1, 0, 0
10.4632, 1, 1, 1, 0, 1
10.463534, 1, 1, 1, 0, 0
10.463865, 1, 1, 1, 0, 1
10.464199, 1, 1, 1, 0, 0
10.464529, 1, 1, 1, 0, 1
10.464863, 1, 1, 1, 0, 0
10.465193, 1, 1, 1, 0, 1
10.465527, 1, 1, 1, 0, 0
10.465858, 1, 1, 1, 0, 1
10.466192, 1, 1, 1, 0, 0
10.466522, 1, 1, 1, 0, 1
10.466646, 1, 1, 1, 0, 0
10.466647, 1, 1, 1, 0, 1
10.467523, 1, 1, 1, 0, 0
10.467853, 1, 1, 1, 0, 1
10.468854, 1, 1, 1, 0, 0
10.469185, 1, 1, 1, 0, 1
10.470186, 1, 1, 1, 0, 0
10.470516, 1, 1, 1, 0, 1
10.471428, 1, 1, 1, 0, 0
10.47143, 0, 0, 0, 0, 0
11.127251, 1, 1, 0, 1, 0
11.127257, 1, 1, 0, 1, 1
11.128253, 1, 1, 0, 1, 0
11.128583, 1, 1, 0, 1, 1
11.129583, 1, 1, 0, 1, 0
11.129914, 1, 1, 0, 1, 1
11.130913, 1, 1, 0, 1, 0
11.131243, 1, 1, 0, 1, 1
11.132242, 1, 1, 0, 1, 0
11.132573, 1, 1, 0, 1, 1
11.132906, 1, 1, 0, 1, 0
11.133236, 1, 1, 0, 1, 1
11.133569, 1, 1, 0, 1, 0
11.133899, 1, 1, 0, 1, 1
11.134232, 1, 1, 0, 1, 0
11.134563, 1, 1, 0, 1, 1
11.134896, 1, 1, 0, 1, 0
11.135226, 1, 1, 0, 1, 1
11.135559, 1, 1, 0, 1, 0
11.135889, 1, 1, 0, 1, 1
11.136222, 1, 1, 0, 1, 0
11.136552, 1, 1, 0, 1, 1
11.136885, 1, 1, 0, 1, 0
11.137216, 1, 1, 0, 1, 1
11.137549, 1, 1, 0, 1, 0
11.137879, 1, 1, 0, 1, 1
11.138212, 1, 1, 0, 1, 0
11.138542, 1, 1, 0, 1, 1
11.138875, 1, 1, 0, 1, 0
11.139206, 1, 1, 0, 1, 1
11.139539, 1, 1, 0, 1, 0
11.139869, 1, 1, 0, 1, 1
11.140202, 1, 1, 0, 1, 0
11.140532, 1, 1, 0, 1, 1
11.140865, 1, 1, 0, 1, 0
11.141196, 1, 1, 0, 1, 1
11.141529, 1, 1, 0, 1, 0
11.141859, 1, 1, 0, 1, 1
11.142192, 1, 1, 0, 1, 0
11.142522, 1, 1, 0, 1, 1
11.142855, 1, 1, 0, 1, 0
11.143186, 1, 1, 0, 1, 1
11.143519, 1, 1, 0, 1, 0
11.143849, 1, 1, 0, 1, 1
11.144182, 1, 1, 0, 1, 0
11.144512, 1, 1, 0, 1, 1
11.144845, 1, 1, 0, 1, 0
11.145176, 1, 1, 0, 1, 1
11.145509, 1, 1, 0, 1, 0
11.145839, 1, 1, 0, 1, 1
11.146172, 1, 1, 0, 1, 0
11.146502, 1, 1, 0, 1, 1
11.146835, 1, 1, 0, 1, 0
11.147166, 1, 1, 0, 1, 1
11.147499, 1, 1, 0, 1, 0
11.147829, 1, 1, 0, 1, 1
11.148162, 1, 1, 0, 1, 0
11.148492, 1, 1, 0, 1, 1
11.148826, 1, 1, 0, 1, 0
11.149156, 1, 1, 0, 1, 1
11.149489, 1, 1, 0, 1, 0
11.149819, 1, 1, 0, 1, 1
11.150152, 1, 1, 0, 1, 0
11.150483, 1, 1, 0, 1, 1
11.150816, 1, 1, 0, 1, 0
11.151146, 1, 1, 0, 1, 1
11.151479, 1, 1, 0, 1, 0
11.151809, 1, 1, 0, 1, 1
11.152142, 1, 1, 0, 1, 0
11.152473, 1, 1, 0, 1, 1
11.152806, 1, 1, 0, 1, 0
11.153136, 1, 1, 0, 1, 1
11.153469, 1, 1, 0, 1, 0
11.153799, 1, 1, 0, 1, 1
11.154132, 1, 1, 0, 1, 0
11.154463, 1, 1, 0, 1, 1
11.154796, 1, 1, 0, 1, 0
11.155126, 1, 1, 0, 1, 1
11.155459, 1, 1, 0, 1, 0
11.155789, 1, 1, 0, 1, 1
11.156122, 1, 1, 0, 1, 0
11.156453, 1, 1, 0, 1, 1
11.156786, 1, 1, 0, 1, 0
11.157116, 1, 1, 0, 1, 1
11.157449, 1, 1, 0, 1, 0
11.157779, 1, 1, 0, 1, 1
11.158112, 1, 1, 0, 1, 0
11.158443, 1, 1, 0, 1, 1
11.158776, 1, 1, 0, 1, 0
11.159106, 1, 1, 0, 1, 1
11.160105, 1, 1, 0, 1, 0
11.160436, 1, 1, 0, 1, 1
11.161435, 1, 1, 0, 1, 0
11.161765, 1, 1, 0, 1, 1
11.162764, 1, 1, 0, 1, 0
11.163095, 1, 1, 0, 1, 1
11.164094, 1, 1, 0, 1, 0
11.164424, 1, 1, 0, 1, 1
11.164757, 1, 1, 0, 1, 0
11.165088, 1, 1, 0, 1, 1
11.165421, 1, 1, 0, 1, 0
11.165751, 1, 1, 0, 1, 1
11.166084, 1, 1, 0, 1, 0
11.166414, 1, 1, 0, 1, 1
11.166748, 1, 1, 0, 1, 0
11.167078, 1, 1, 0, 1, 1
11.167411, 1, 1, 0, 1, 0
11.167741, 1, 1, 0, 1, 1
11.168074, 1, 1, 0, 1, 0
11.168405, 1, 1, 0, 1, 1
11.168738, 1, 1, 0, 1, 0
11.169068, 1, 1, 0, 1, 1
11.169401, 1, 1, 0, 1, 0
11.169731, 1, 1, 0, 1, 1
11.170064, 1, 1, 0, 1, 0
11.170395, 1, 1, 0, 1, 1
11.170728, 1, 1, 0, 1, 0
11.171058, 1, 1, 0, 1, 1
11.171391, 1, 1, 0, 1, 0
11.171721, 1, 1, 0, 1, 1
11.172055, 1, 1, 0, 1, 0
11.172385, 1, 1, 0, 1, 1
11.172718, 1, 1, 0, 1, 0
11.173048, 1, 1, 0, 1, 1
11.173381, 1, 1, 0, 1, 0
11.173712, 1, 1, 0, 1, 1
11.174045, 1, 1, 0, 1, 0
11.174375, 1, 1, 0, 1, 1
11.174708, 1, 1, 0, 1, 0
11.175038, 1, 1, 0, 1, 1
11.175371, 1, 1, 0, 1, 0
11.175702, 1, 1, 0, 1, 1
11.176035, 1, 1, 0, 1, 0
11.176365, 1, 1, 0, 1, 1
11.176698, 1, 1, 0, 1, 0
11.177029, 1, 1, 0, 1, 1
11.177362, 1, 1, 0, 1, 0
11.177692, 1, 1, 0, 1, 1
11.178025, 1, 1, 0, 1, 0
11.178355, 1, 1, 0, 1, 1
11.178688, 1, 1, 0, 1, 0
11.179019, 1, 1, 0, 1, 1
11.179352, 1, 1, 0, 1, 0
11.179682, 1, 1, 0, 1, 1
11.180015, 1, 1, 0, 1, 0
11.180345, 1, 1, 0, 1, 1
11.180678, 1, 1, 0, 1, 0
11.181009, 1, 1, 0, 1, 1
11.181342, 1, 1, 0, 1, 0
11.181672, 1, 1, 0, 1, 1
11.182005, 1, 1, 0, 1, 0
11.182336, 1, 1, 0, 1, 1
11.182669, 1, 1, 0, 1, 0
11.182999, 1, 1, 0, 1, 1
11.183332, 1, 1, 0, 1, 0
11.183662, 1, 1, 0, 1, 1
11.183995, 1, 1, 0, 1, 0
11.184326, 1, 1, 0, 1, 1
11.184659, 1, 1, 0, 1, 0
11.184989, 1, 1, 0, 1, 1
11.185322, 1, 1, 0, 1, 0
11.185652, 1, 1, 0, 1, 1
11.185986, 1, 1, 0, 1, 0
11.186316, 1, 1, 0, 1, 1
11.186649, 1, 1, 0, 1, 0
11.186979, 1, 1, 0, 1, 1
11.187312, 1, 1, 0, 1, 0
11.187643, 1, 1, 0, 1, 1
11.187976, 1, 1, 0, 1, 0
11.188306, 1, 1, 0, 1, 1
11.188639, 1, 1, 0, 1, 0
11.188969, 1, 1, 0, 1, 1
11.189303, 1, 1, 0, 1, 0
11.189633, 1, 1, 0, 1, 1
11.189966, 1, 1, 0, 1, 0
11.190296, 1, 1, 0, 1, 1
11.190629, 1, 1, 0, 1, 0
11.19096, 1, 1, 0, 1, 1
11.191959, 1, 1, 0, 1, 0
11.192289, 1, 1, 0, 1, 1
11.193289, 1, 1, 0, 1, 0
11.193619, 1, 1, 0, 1, 1
11.194618, 1, 1, 0, 1, 0
11.194948, 1, 1, 0, 1, 1
11.195948, 1, 1, 0, 1, 0
11.196278, 1, 1, 0, 1, 1
11.196611, 1, 1, 0, 1, 0
11.196942, 1, 1, 0, 1, 1
11.197275, 1, 1, 0, 1, 0
11.197605, 1, 1, 0, 1, 1
11.197938, 1, 1, 0, 1, 0
11.198268, 1, 1, 0, 1, 1
11.198601, 1, 1, 0, 1, 0
11.198932, 1, 1, 0, 1, 1
11.199265, 1, 1, 0, 1, 0
11.199595, 1, 1, 0, 1, 1
11.199928, 1, 1, 0, 1, 0
11.200259, 1, 1, 0, 1, 1
11.200592, 1, 1, 0, 1, 0
11.200922, 1, 1, 0, 1, 1
11.201255, 1, 1, 0, 1, 0
11.201585, 1, 1, 0, 1, 1
11.201918, 1, 1, 0, 1, 0
11.202249, 1, 1, 0, 1, 1
11.202582, 1, 1, 0, 1, 0
11.202912, 1, 1, 0, 1, 1
11.203245, 1, 1, 0, 1, 0
11.203576, 1, 1, 0, 1, 1
11.203909, 1, 1, 0, 1, 0
11.204239, 1, 1, 0, 1, 1
11.204572, 1, 1, 0, 1, 0
11.204902, 1, 1, 0, 1, 1
11.205235, 1, 1, 0, 1, 0
11.205566, 1, 1, 0, 1, 1
11.205899, 1, 1, 0, 1, 0
11.206229, 1, 1, 0, 1, 1
11.206562, 1, 1, 0, 1, 0
11.206893, 1, 1, 0, 1, 1
11.207226, 1, 1, 0, 1, 0
11.207556, 1, 1, 0, 1, 1
11.207889, 1, 1, 0, 1, 0
11.208219, 1, 1, 0, 1, 1
11.208553, 1, 1, 0, 1, 0
11.208883, 1, 1, 0, 1, 1
11.209216, 1, 1, 0, 1, 0
11.209546, 1, 1, 0, 1, 1
11.209879, 1, 1, 0, 1, 0
11.21021, 1, 1, 0, 1, 1
11.210543, 1, 1, 0, 1, 0
11.210873, 1, 1, 0, 1, 1
11.211206, 1, 1, 0, 1, 0
11.211536, 1, 1, 0, 1, 1
11.21187, 1, 1, 0, 1, 0
11.2122, 1, 1, 0, 1, 1
11.212533, 1, 1, 0, 1, 0
11.212863, 1, 1, 0, 1, 1
11.213196, 1, 1, 0, 1, 0
11.213527, 1, 1, 0, 1, 1
11.21386, 1, 1, 0, 1, 0
11.21419, 1, 1, 0, 1, 1
11.214523, 1, 1, 0, 1, 0
11.214854, 1, 1, 0, 1, 1
11.215187, 1, 1, 0, 1, 0
11.215517, 1, 1, 0, 1, 1
11.21585, 1, 1, 0, 1, 0
11.21618, 1, 1, 0, 1, 1
11.216513, 1, 1, 0, 1, 0
11.216844, 1, 1, 0, 1, 1
11.217177, 1, 1, 0, 1, 0
11.217507, 1, 1, 0, 1, 1
11.21784, 1, 1, 0, 1, 0
11.218171, 1, 1, 0, 1, 1
11.218504, 1, 1, 0, 1, 0
11.218834, 1, 1, 0, 1, 1
11.219167, 1, 1, 0, 1, 0
11.219497, 1, 1, 0, 1, 1
11.219831, 1, 1, 0, 1, 0
11.220161, 1, 1, 0, 1, 1
11.220494, 1, 1, 0, 1, 0
11.220824, 1, 1, 0, 1, 1
11.221157, 1, 1, 0, 1, 0
11.221488, 1, 1, 0, 1, 1
11.221821, 1, 1, 0, 1, 0
11.222151, 1, 1, 0, 1, 1
11.222484, 1, 1, 0, 1, 0
11.222815, 1, 1, 0, 1, 1
11.223814, 1, 1, 0, 1, 0
11.224144, 1, 1, 0, 1, 1
11.225143, 1, 1, 0, 1, 0
11.225474, 1, 1, 0, 1, 1
11.226473, 1, 1, 0, 1, 0
11.226803, 1, 1, 0, 1, 1
11.227803, 1, 1, 0, 1, 0
11.228133, 1, 1, 0, 1, 1
11.228466, 1, 1, 0, 1, 0
11.228797, 1, 1, 0, 1, 1
11.22913, 1, 1, 0, 1, 0
11.22946, 1, 1, 0, 1, 1
11.229793, 1, 1, 0, 1, 0
11.230124, 1, 1, 0, 1, 1
11.230457, 1, 1, 0, 1, 0
11.230787, 1, 1, 0, 1, 1
11.23112, 1, 1, 0, 1, 0
11.23145, 1, 1, 0, 1, 1
11.231783, 1, 1, 0, 1, 0
11.232114, 1, 1, 0, 1, 1
11.232447, 1, 1, 0, 1, 0
11.232777, 1, 1, 0, 1, 1
11.23311, 1, 1, 0, 1, 0
11.233441, 1, 1, 0, 1, 1
11.233774, 1, 1, 0, 1, 0
11.234104, 1, 1, 0, 1, 1
11.234437, 1, 1, 0, 1, 0
11.234768, 1, 1, 0, 1, 1
11.235101, 1, 1, 0, 1, 0
11.235431, 1, 1, 0, 1, 1
11.235764, 1, 1, 0, 1, 0
11.236094, 1, 1, 0, 1, 1
11.236427, 1, 1, 0, 1, 0
11.236758, 1, 1, 0, 1, 1
11.237091, 1, 1, 0, 1, 0
11.237421, 1, 1, 0, 1, 1
11.237754, 1, 1, 0, 1, 0
11.238085, 1, 1, 0, 1, 1
11.238418, 1, 1, 0, 1, 0
11.238748, 1, 1, 0, 1, 1
11.239081, 1, 1, 0, 1, 0
11.239412, 1, 1, 0, 1, 1
11.239745, 1, 1, 0, 1, 0
11.240075, 1, 1, 0, 1, 1
11.240408, 1, 1, 0, 1, 0
11.240738, 1, 1, 0, 1, 1
11.241071, 1, 1, 0, 1, 0
11.241402, 1, 1, 0, 1, 1
11.241735, 1, 1, 0, 1, 0
11.242065, 1, 1, 0, 1, 1
11.242398, 1, 1, 0, 1, 0
11.242729, 1, 1, 0, 1, 1
11.243062, 1, 1, 0, 1, 0
11.243392, 1, 1, 0, 1, 1
11.243725, 1, 1, 0, 1, 0
11.244056, 1, 1, 0, 1, 1
11.244389, 1, 1, 0, 1, 0
11.244719, 1, 1, 0, 1, 1
11.245052, 1, 1, 0, 1, 0
11.245382, 1, 1, 0, 1, 1
11.245715, 1, 1, 0, 1, 0
11.246046, 1, 1, 0, 1, 1
11.246379, 1, 1, 0, 1, 0
11.246709, 1, 1, 0, 1, 1
11.247042, 1, 1, 0, 1, 0
11.247373, 1, 1, 0, 1, 1
11.247706, 1, 1, 0, 1, 0
11.248036, 1, 1, 0, 1, 1
11.248369, 1, 1, 0, 1, 0
11.2487, 1, 1, 0, 1, 1
11.249033, 1, 1, 0, 1, 0
11.249363, 1, 1, 0, 1, 1
11.249696, 1, 1, 0, 1, 0
11.250026, 1, 1, 0, 1, 1
11.250359, 1, 1, 0, 1, 0
11.25069, 1, 1, 0, 1, 1
11.251023, 1, 1, 0, 1, 0
11.251353, 1, 1, 0, 1, 1
11.251686, 1, 1, 0, 1, 0
11.252017, 1, 1, 0, 1, 1
11.25235, 1, 1, 0, 1, 0
11.25268, 1, 1, 0, 1, 1
11.253013, 1, 1, 0, 1, 0
11.253344, 1, 1, 0, 1, 1
11.253677, 1, 1, 0, 1, 0
11.254007, 1, 1, 0, 1, 1
11.25434, 1, 1, 0, 1, 0
11.25467, 1, 1, 0, 1, 1
11.25567, 1, 1, 0, 1, 0
11.256, 1, 1, 0, 1, 1
11.257, 1, 1, 0, 1, 0
11.25733, 1, 1, 0, 1, 1
11.258329, 1, 1, 0, 1, 0
11.25866, 1, 1, 0, 1, 1
11.259659, 1, 1, 0, 1, 0
11.259989, 1, 1, 0, 1, 1
11.260322, 1, 1, 0, 1, 0
11.260653, 1, 1, 0, 1, 1
11.260986, 1, 1, 0, 1, 0
11.261316, 1, 1, 0, 1, 1
11.261649, 1, 1, 0, 1, 0
11.26198, 1, 1, 0, 1, 1
11.262313, 1, 1, 0, 1, 0
11.262643, 1, 1, 0, 1, 1
11.262976, 1, 1, 0, 1, 0
11.263307, 1, 1, 0, 1, 1
11.26364, 1, 1, 0, 1, 0
11.26397, 1, 1, 0, 1, 1
11.264303, 1, 1, 0, 1, 0
11.264633, 1, 1, 0, 1, 1
11.264967, 1, 1, 0, 1, 0
11.265297, 1, 1, 0, 1, 1
11.26563, 1, 1, 0, 1, 0
11.26596, 1, 1, 0, 1, 1
11.266293, 1, 1, 0, 1, 0
11.266624, 1, 1, 0, 1, 1
11.266957, 1, 1, 0, 1, 0
11.267287, 1, 1, 0, 1, 1
11.26762, 1, 1, 0, 1, 0
11.267951, 1, 1, 0, 1, 1
11.268284, 1, 1, 0, 1, 0
11.268614, 1, 1, 0, 1, 1
11.268947, 1, 1, 0, 1, 0
11.269278, 1, 1, 0, 1, 1
11.269611, 1, 1, 0, 1, 0
11.269941, 1, 1, 0, 1, 1
11.270274, 1, 1, 0, 1, 0
11.270604, 1, 1, 0, 1, 1
